Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:70300000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
70300000;1;01/10/2018;;1;1;122,21;8,465;28,111;31;26;1;1;1;;0;17,758;14,033;100,691;68,649;36,285;24,639;22,566;18,987;16,277;52,013;29,044;18,987;37,565;41,082;27,538;21,231;17,159;31,373;19,301;15,136;13,233;11,698;10,486;9,563;8,679;8,465;16,568;18,677;12,199;9,338;122,21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70300000;1;01/09/2018;;1;1;520,972;14,305;62,899;1;30;3;3;3;;0;520,972;255,497;244,988;91,322;93,955;61,408;42,439;34,197;26,799;23,938;20,255;17,758;14,58;26,069;33,787;27,167;23,938;65,819;36,285;26,069;21,231;17,758;17,159;26,069;25,708;21,231;17,758;22,228;16,277;14,305;;;;;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;0;
70300000;1;01/08/2018;;1;1;102,064;5,039;19,228;25;20;1;1;1;;0;14,58;12,97;11,206;11,698;10,963;10,02;8,896;7,034;14,58;16,862;14,305;11,698;9,563;8,253;7,43;6,648;6,088;5,728;5,378;5,039;20,903;61,408;41,984;32,168;102,064;40,634;28,286;21,893;17,758;15,988;14,033;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70300000;1;01/07/2018;;1;1;139,231;9,79;32,267;4;16;1;1;1;;0;47,111;33,787;26,433;139,231;112,644;46,634;39,746;29,811;23,592;20,578;18,368;15,417;13,233;11,947;10,724;9,79;85,527;33,379;22,566;18,062;15,701;13,764;12,199;10,02;29,426;33,787;32,973;30,587;26,433;19,934;16,862;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70300000;1;01/06/2018;;1;1;160,689;3,089;18,1;30;1;3;3;3;;0;3,089;3,089;3,089;3,089;3,786;7,836;7,632;5,039;4,236;3,786;3,36;15,417;36,285;15,988;10,252;7,632;6,648;5,907;5,552;4,873;4,392;4,236;4,236;3,934;14,305;95,952;37,565;26,069;35,026;160,689;;;;;;;;;;;;3;3;;;;;;;;;;;;;;;;;;;0;
70300000;1;01/05/2018;;1;1;24,993;3,089;5,258;20;1;1;1;1;;0;3,089;3,089;3,089;3,089;3,089;3,934;4,873;4,55;3,642;3,36;3,223;3,089;3,089;3,089;3,089;4,55;4,71;3,934;8,896;24,993;18,062;8,679;6,272;5,207;4,55;4,084;3,934;3,934;3,5;3,223;3,089;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70300000;1;01/04/2018;;1;1;30,587;3,223;7,803;1;30;1;1;1;;0;30,587;26,069;21,231;15,988;12,199;10,252;9,563;8,253;6,839;6,272;5,552;5,378;4,873;4,71;4,55;4,55;4,236;4,084;3,934;3,786;3,642;5,907;6,088;4,392;3,934;3,786;3,5;3,36;3,36;3,223;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
70300000;1;01/03/2018;;1;1;41,532;3,36;12,086;29;13;1;1;1;;0;7,836;7,034;7,034;7,836;10,486;8,465;7,231;6,648;5,378;5,039;4,236;4,084;3,36;3,36;6,272;6,839;5,728;4,55;3,642;7,43;26,433;8,679;5,552;5,207;17,159;23,247;12,454;39,305;41,532;37,997;34,61;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70300000;1;01/02/2018;;1;1;15,136;3,934;7,887;1;26;1;1;1;;0;15,136;13,233;11,698;10,486;9,563;8,465;7,836;7,836;7,836;7,632;13,764;12,454;10,486;7,836;6,839;6,272;5,728;5,378;5,207;5,039;6,459;5,552;5,039;4,55;4,392;3,934;3,934;8,253;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
70300000;1;01/01/2018;;1;1;188,156;7,836;64,058;18;9;3;3;3;;0;46,158;45,215;36,71;23,247;16,277;12,711;10,486;8,896;7,836;10,963;114,092;58,195;72,705;148,955;137,641;131,365;120,714;188,156;100,691;59,257;37,565;49,044;157,293;105,536;100,007;44,28;40,634;33,379;27,538;21,893;18,368;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;
70300000;1;01/12/2017;;1;1;192,777;1,498;19,108;24;17;3;3;3;;0;3,786;3,642;3,642;3,223;3,089;3,089;3,089;7,43;6,839;5,207;3,934;3,642;3,089;2,342;2,342;1,898;1,498;2,227;4,873;3,089;2,829;5,378;3,934;192,777;86,8;37,565;23,938;41,082;26,069;34,197;65,819;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;
