Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:70500000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
70500000;2;01/10/2004;;1;1;64,265;8,759;19,947;17;31;2;2;2;;0;37,306;26,103;21,274;16,398;13,49;11,838;10,26;9,251;10,26;26,103;28,71;15,212;25,263;21,274;14,63;11,838;64,265;32,387;28,71;19,778;13,49;10,778;10,26;20,519;31,446;21,274;22,827;14,63;10,26;9,751;8,759;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
70500000;2;01/09/2004;;1;1;240,044;2,593;39,389;28;10;2;2;2;0;0;5,169;4,374;3,994;3,994;3,625;3,269;3,269;3,269;2,924;2,593;2,593;2,924;154,023;59,142;38,333;26,103;17,613;14,63;12,381;10,26;12,932;16,398;39,375;176,791;47,074;26,958;74,875;240,044;114,436;58,3;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;
70500000;2;01/08/2004;;1;1;15,801;3,625;6,392;28;20;2;2;2;0;0;10,778;9,251;8,277;7,34;6,886;6,441;8,277;7,34;6,886;6,441;5,583;5,169;4,766;4,766;4,374;4,374;3,994;3,994;3,994;3,625;3,625;3,994;8,277;6,007;4,766;4,374;3,994;15,801;11,838;7,34;5,583;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
70500000;2;01/07/2004;;1;1;264,513;8,277;33,105;15;1;2;2;2;;0;8,277;13,49;15,801;60,836;26,958;18,338;16,398;87,83;62,544;26,958;19,778;15,801;14,63;17,002;264,513;88,779;60,836;33,342;26,958;21,274;17,002;14,63;13,49;11,838;11,304;10,26;9,751;9,251;8,277;8,277;11,838;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
70500000;2;01/06/2004;;1;1;23,625;5,169;8,425;12;26;2;2;2;;0;8,277;7,804;7,34;8,277;6,886;6,441;6,007;5,583;6,441;7,804;16,398;23,625;14,63;10,26;9,251;8,277;7,804;7,34;6,886;6,886;6,441;6,007;6,007;5,583;5,583;5,169;6,441;10,778;9,751;8,759;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;
70500000;2;01/05/2004;;1;1;94,53;4,766;22,253;4;23;2;2;2;;0;14,056;10,778;7,34;94,53;59,142;41,502;33,342;84,068;33,342;26,103;19,051;23,625;22,044;17,613;14,63;12,381;11,304;10,26;9,751;8,759;8,277;6,886;4,766;7,34;12,381;31,446;17,002;14,63;12,932;11,304;9,251;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
70500000;2;01/04/2004;;1;1;80,353;2,593;10,986;19;16;2;2;2;0;0;5,583;3,994;12,381;15,801;12,381;12,932;8,277;6,007;4,766;4,374;3,994;3,625;3,269;2,924;2,924;2,593;2,593;2,593;80,353;29,608;14,63;10,26;17,002;17,002;12,381;9,251;8,277;7,34;6,441;6,007;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;
70500000;2;01/03/2004;;1;1;31,446;0,498;3,184;29;24;2;2;2;0;0;3,994;2,276;1,972;1,411;1,411;1,155;1,155;1,155;1,411;1,155;0,916;0,916;0,916;3,625;3,269;2,593;1,972;1,684;1,684;2,924;2,276;0,916;0,697;0,498;0,498;0,498;0,498;5,583;31,446;11,304;6,886;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;
70500000;2;01/02/2004;;1;1;32,387;2,593;8,886;2;25;1;1;1;0;0;31,446;32,387;14,63;10,778;16,398;9,251;6,886;5,583;4,766;3,994;3,625;3,269;2,924;4,766;10,26;6,886;5,169;3,994;3,625;8,277;6,007;4,766;3,625;3,269;2,593;7,34;20,519;12,381;8,277;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
70500000;2;01/01/2004;;1;1;31,446;4,374;9,726;1;22;2;2;2;;0;31,446;19,051;15,801;13,49;11,304;10,26;11,838;10,26;9,251;8,759;9,251;8,277;7,34;12,381;11,838;8,277;6,441;6,007;5,583;5,169;4,766;4,374;10,778;10,778;12,932;7,34;5,583;4,766;4,766;7,804;5,583;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;
70500000;2;01/12/2003;;1;1;;;27,01;;;0;0;2;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
70500000;2;01/11/2003;;1;1;;;13,74;;;0;0;2;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
70500000;2;01/10/2003;;1;1;;;16,93;;;0;0;2;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
70500000;2;01/09/2003;;1;1;13,49;2,276;4,092;10;7;1;1;1;0;0;3,269;3,269;2,924;2,593;2,593;2,593;2,276;2,593;3,625;13,49;10,26;6,886;5,583;4,766;3,994;3,625;3,269;3,269;3,269;2,924;3,269;2,924;2,593;3,269;3,269;3,994;4,766;3,994;3,994;3,625;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
70500000;2;01/08/2003;;1;1;7,804;2,924;4,429;25;23;1;1;1;0;0;4,766;4,766;4,374;3,994;3,994;5,583;5,583;4,766;4,374;3,994;3,625;3,625;3,269;3,625;5,583;6,886;5,169;4,766;3,994;3,994;3,269;3,269;2,924;3,994;7,804;6,007;4,766;3,994;3,269;3,269;3,994;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70500000;2;01/07/2003;;1;1;35,295;5,169;10,213;9;5;1;1;1;;0;6,007;6,007;5,583;5,583;5,169;7,804;10,26;11,838;35,295;19,778;11,304;9,251;8,277;7,804;7,804;26,103;19,778;14,63;11,304;10,26;9,251;9,251;9,251;7,34;6,886;6,441;6,007;6,007;5,583;5,583;5,169;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70500000;2;01/06/2003;;1;1;49,405;4,766;14,092;10;2;1;1;1;;0;5,169;4,766;11,304;11,838;10,778;12,381;10,26;11,838;15,801;49,405;23,625;19,778;15,801;13,49;11,304;10,26;26,958;32,387;18,338;15,212;11,838;13,49;11,838;10,26;9,251;8,277;7,34;6,886;6,441;6,441;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
70500000;2;01/05/2003;;1;1;155,14;3,994;14,499;1;21;1;1;1;0;0;155,14;37,306;21,274;14,63;12,381;11,304;10,778;10,26;9,251;8,277;7,34;6,441;6,441;5,583;5,583;5,583;5,169;4,766;4,766;4,374;3,994;3,994;23,625;19,778;10,778;9,251;7,34;6,441;6,441;5,583;5,583;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70500000;2;01/04/2003;;1;1;24,437;1,972;4,816;30;17;1;1;1;0;0;5,583;3,994;3,625;5,169;7,34;6,441;5,169;3,994;3,625;3,269;3,269;2,593;2,593;2,593;2,593;2,276;1,972;1,972;9,751;7,34;5,583;3,994;3,625;3,269;2,593;3,269;3,269;3,269;6,007;24,437;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
70500000;2;01/03/2003;;1;1;22,827;3,269;8,947;7;5;1;1;1;0;0;5,583;5,583;4,766;3,994;3,269;17,002;22,827;19,778;17,613;10,778;6,886;15,801;21,274;14,056;10,26;8,277;9,251;7,34;6,441;5,583;9,251;8,277;6,007;5,583;4,766;5,169;5,169;4,766;4,374;3,994;3,625;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70500000;2;01/02/2003;;1;1;22,827;1,684;4,203;26;3;1;1;1;0;0;1,972;1,972;1,684;2,593;2,593;2,593;2,276;2,593;2,276;3,625;5,169;3,269;2,924;2,593;2,276;1,972;3,269;2,593;1,972;3,269;7,34;5,583;3,994;3,269;2,593;22,827;10,778;7,804;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
70500000;2;01/01/2003;;1;1;14,63;2,593;5,905;11;31;1;1;1;0;0;6,441;5,583;5,169;6,007;11,304;6,886;5,583;4,766;3,994;9,751;14,63;8,759;5,583;5,169;4,766;4,374;13,49;5,583;4,766;5,169;6,886;5,583;4,766;3,994;3,994;3,269;3,994;3,994;3,269;2,924;2,593;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70500000;2;01/12/2002;;1;1;130,07;6,441;22,772;8;19;1;1;1;;0;41,502;48,232;26,958;19,051;16,398;14,63;14,056;130,07;47,074;21,274;15,801;19,051;12,932;10,778;10,26;9,251;8,277;7,34;6,441;12,932;8,759;8,759;17,002;91,641;31,446;13,49;10,778;9,251;8,277;7,34;6,886;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70500000;2;01/11/2002;;1;1;94,53;9,251;31,039;10;24;1;1;1;;0;43,687;22,044;17,613;59,987;24,437;17,002;17,002;15,212;11,838;94,53;57,462;28,71;17,002;14,63;13,49;12,381;11,304;10,26;19,778;10,778;41,502;14,056;10,26;9,251;9,251;68,629;43,687;81,277;41,502;92,601;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
70500000;2;01/10/2002;;1;1;126,897;12,381;38,808;6;15;1;1;1;0;0;31,446;12,932;56,749;24,437;113,414;126,897;38,333;21,274;34,311;21,274;39,375;73,074;22,827;13,49;12,381;14,63;44,802;17,613;13,49;15,801;57,462;39,375;21,274;15,801;101,37;73,074;29,608;20,519;19,778;44,802;31,446;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70500000;2;01/09/2002;;1;1;97,444;8,277;27,24;7;5;2;2;2;;0;11,304;11,304;10,26;9,251;8,277;19,778;97,444;22,827;18,338;15,212;12,381;17,002;42,588;50,592;24,437;20,519;37,306;66,001;53,011;89,73;41,502;26,103;19,778;17,613;15,801;14,056;11,838;10,26;9,751;12,932;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;;
70500000;2;01/08/2002;;1;1;81,277;8,277;26,42;24;20;1;1;1;;0;27,827;21,274;33,342;24,437;21,274;62,544;26,103;19,778;17,002;15,801;13,49;11,304;10,778;15,212;24,437;18,338;14,63;10,26;9,251;8,277;39,375;80,353;68,629;81,277;36,293;25,263;19,778;16,398;15,801;17,002;13,49;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70500000;2;01/07/2002;;1;1;147,374;8,277;22,664;2;20;1;1;1;0;0;19,778;147,374;68,629;37,306;23,625;20,519;44,802;29,608;22,827;18,338;15,801;14,63;13,49;11,838;10,778;10,26;9,251;8,759;8,759;8,277;9,251;10,778;11,838;9,251;8,277;18,338;17,002;15,801;11,838;10,26;35,295;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70500000;2;01/06/2002;;1;1;132,199;4,766;34,704;13;6;1;1;1;;0;7,34;6,441;5,583;5,583;5,169;4,766;87,83;62,544;59,987;39,375;58,3;100,384;132,199;76,688;48,232;69,511;44,802;43,687;33,342;22,827;19,778;17,002;14,63;13,49;11,838;10,778;10,26;9,251;9,251;10,26;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
70500000;2;01/05/2002;;1;1;27,827;1,411;7,217;16;15;2;2;2;0;0;5,583;4,766;3,994;3,269;2,924;3,269;2,593;2,593;2,276;2,276;2,276;1,972;1,684;1,684;1,411;27,827;12,932;9,251;7,804;9,251;26,103;19,051;12,932;9,751;8,277;7,34;6,441;5,583;5,169;5,169;8,277;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
70500000;2;01/04/2002;;1;1;22,827;0,916;3,867;21;11;1;1;1;0;0;1,972;1,684;2,593;2,593;2,276;1,972;1,972;1,684;1,411;1,155;0,916;0,916;1,155;3,269;2,276;1,972;1,972;1,972;2,276;10,778;22,827;9,751;6,886;5,583;4,766;3,994;3,269;3,269;3,269;5,583;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
70500000;2;01/03/2002;;1;1;14,63;0,697;3,243;19;1;1;1;1;0;0;0,697;1,684;1,684;1,411;1,155;1,411;1,684;3,269;2,593;1,972;1,411;1,155;1,684;10,778;6,886;5,583;4,766;3,994;14,63;6,007;4,374;3,269;2,593;2,276;1,972;2,593;1,972;1,972;1,972;1,684;1,411;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70500000;2;01/02/2002;;1;1;6,441;0,697;2,486;17;28;1;1;1;0;0;3,269;2,593;2,276;1,972;1,411;0,916;0,916;3,269;4,766;3,269;1,972;1,411;3,269;3,625;4,374;3,269;6,441;3,994;3,269;2,593;1,972;1,972;1,684;1,411;1,155;0,916;0,916;0,697;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
70500000;2;01/01/2002;;1;1;9,251;2,593;4,697;7;22;1;1;1;0;0;5,169;4,766;4,766;4,374;3,994;3,994;9,251;5,583;4,766;4,374;6,007;5,169;8,759;8,759;6,886;5,583;4,766;3,994;3,269;3,269;2,924;2,593;3,269;2,593;5,583;4,374;3,994;3,994;3,269;2,924;2,593;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70500000;2;01/12/2001;;1;1;95,498;5,169;16,644;13;27;2;2;2;;0;31,446;15,801;11,304;9,251;11,838;14,056;11,304;10,26;15,801;17,613;14,63;33,342;95,498;49,405;22,044;14,63;12,381;10,26;10,26;9,751;9,251;17,002;17,613;10,778;7,34;5,583;5,169;5,169;5,169;6,441;5,583;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;
70500000;2;01/11/2001;;1;1;38,333;3,269;8,203;11;21;1;1;1;0;0;4,766;4,766;4,374;3,994;3,994;3,994;3,625;3,994;3,994;3,994;38,333;15,212;9,251;8,277;7,34;6,441;5,583;4,766;3,994;3,625;3,269;4,766;3,994;3,269;3,269;3,269;6,441;26,958;25,263;21,274;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
70500000;2;01/10/2001;;1;1;531,807;5,169;40,503;1;30;1;1;1;;0;531,807;156,259;59,142;44,802;32,387;25,263;19,778;62,544;50,592;26,958;22,827;17,613;14,63;13,49;17,613;22,827;22,044;14,63;11,838;10,26;9,251;10,26;9,251;7,804;7,34;6,441;6,441;5,583;5,583;5,169;5,169;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70500000;2;01/09/2001;;1;1;259,304;6,886;31,66;30;4;1;1;1;;0;10,26;8,277;7,34;6,886;37,306;19,778;12,381;11,838;11,838;63,403;43,687;19,778;26,103;66,873;26,958;15,801;13,49;12,381;11,304;10,26;9,251;9,251;11,838;10,26;8,277;76,688;29,608;59,987;39,375;259,304;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
70500000;2;01/08/2001;;1;1;31,446;5,583;11,645;21;17;1;1;1;;0;12,381;11,304;10,778;10,778;10,26;9,751;9,251;8,759;8,277;8,277;7,34;7,34;6,886;6,441;6,441;6,007;5,583;5,583;5,583;26,958;31,446;17,613;10,26;8,277;6,441;6,441;26,958;29,608;15,212;12,932;11,838;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70500000;2;01/07/2001;;1;1;337,681;9,251;35,731;20;10;1;1;1;;0;15,801;14,63;12,932;12,381;14,056;22,827;14,63;10,778;10,26;9,251;18,338;24,437;17,613;15,212;12,932;10,778;9,251;11,304;126,897;337,681;165,293;41,502;25,263;20,519;19,051;26,103;22,044;19,051;17,002;15,801;14,056;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70500000;2;01/06/2001;;1;1;124,794;5,583;19,038;26;14;2;2;2;;0;10,26;9,751;9,251;8,277;7,34;8,277;10,26;8,277;7,34;6,886;6,441;6,441;6,007;5,583;5,583;10,26;57,462;14,63;14,056;17,613;15,801;12,381;11,304;10,26;61,688;124,794;37,306;28,71;21,274;17,613;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;;
70500000;2;01/05/2001;;1;1;337,681;8,277;36,932;4;2;1;1;1;;0;9,251;8,277;61,688;337,681;144,082;51,794;27,827;22,827;18,338;16,398;12,932;10,26;9,251;8,277;9,751;12,381;14,63;27,827;14,63;11,304;45,931;116,486;33,342;20,519;16,398;14,63;14,056;15,801;14,63;12,381;11,304;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70500000;2;01/04/2001;;1;1;125,844;6,007;19,381;1;20;2;2;2;;0;125,844;55,488;19,778;14,63;11,838;10,778;12,932;14,63;48,232;18,338;13,49;10,778;10,26;9,251;8,759;8,277;7,804;7,34;6,441;6,007;7,34;7,34;9,751;43,687;32,387;15,212;13,49;11,304;10,778;9,251;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;;
70500000;2;01/03/2001;;1;1;22,827;5,169;10,806;26;14;1;1;1;;0;11,838;8,277;7,34;15,212;13,49;10,26;10,26;11,304;8,277;7,34;6,886;6,007;5,583;5,169;5,169;20,519;14,63;15,212;10,778;7,34;6,441;7,34;6,886;9,751;12,932;22,827;22,827;15,801;10,778;9,251;9,251;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70500000;2;01/02/2001;;1;1;109,356;8,277;18,997;6;17;1;1;1;;0;31,446;19,778;15,212;12,381;17,002;109,356;36,293;15,801;13,49;10,778;9,251;12,381;11,304;10,26;9,751;9,251;8,277;8,277;31,446;29,608;16,398;12,381;14,056;11,838;15,801;19,051;10,778;10,26;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
70500000;2;01/01/2001;;1;1;154,023;7,804;24,686;20;5;1;1;1;;0;11,838;9,251;8,759;8,277;7,804;12,932;15,212;15,212;11,838;15,801;19,051;21,274;14,63;11,838;10,26;11,304;18,338;35,295;17,002;154,023;48,232;30,52;24,437;39,375;29,608;17,002;12,381;13,49;22,827;66,001;31,446;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70500000;2;01/12/2000;;1;1;48,232;2,276;8,751;30;11;1;1;1;0;0;6,441;4,766;3,994;3,994;3,625;3,269;3,269;2,924;2,593;2,593;2,276;5,583;6,441;3,994;6,441;14,63;7,804;5,169;3,994;3,994;3,625;7,804;6,441;7,804;6,441;6,441;9,751;33,342;25,263;48,232;18,338;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70500000;2;01/11/2000;;1;1;22,827;3,625;9,496;11;27;1;1;1;0;0;11,304;11,304;12,932;10,26;9,251;8,277;7,804;7,804;10,26;12,932;22,827;18,338;14,63;10,778;12,932;9,251;7,34;9,251;10,26;9,251;7,34;6,886;5,583;4,766;4,766;4,374;3,625;3,994;8,277;8,277;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
70500000;2;01/10/2000;;1;1;333,481;10,778;49,64;13;9;1;1;1;;0;16,398;16,398;12,932;55,488;59,987;18,338;15,212;12,381;10,778;116,486;38,333;97,444;333,481;132,199;67,749;49,405;33,342;31,446;26,103;50,592;27,827;25,263;22,827;24,437;16,398;12,932;129,01;37,306;19,051;15,801;13,49;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70500000;2;01/09/2000;;1;1;258,007;5,583;47,843;12;9;1;1;1;0;0;9,751;9,251;8,759;8,277;7,804;7,34;6,886;6,441;5,583;8,277;98,421;258,007;50,592;181,453;115,46;63,403;37,306;24,437;117,516;55,488;24,437;49,405;36,293;83,134;56,749;30,52;23,625;19,051;16,398;15,212;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
70500000;2;01/08/2000;;1;1;70,397;5,583;11,748;26;13;1;1;1;;0;10,26;9,251;8,759;8,277;7,804;7,34;7,34;6,886;6,886;8,277;7,34;6,441;5,583;5,583;13,49;15,801;11,304;12,381;9,251;8,277;7,34;6,441;6,441;5,583;5,583;70,397;26,103;23,625;14,056;11,838;10,26;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70500000;2;01/07/2000;;1;1;138,644;10,778;30,031;10;29;1;1;1;0;0;27,827;26,958;56,749;28,71;21,274;16,398;14,63;12,381;17,002;138,644;131,133;53,011;35,295;26,958;22,827;19,051;17,002;15,801;14,63;13,49;11,304;26,958;57,462;27,827;21,274;17,002;14,63;12,381;10,778;10,778;10,778;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70500000;2;01/06/2000;;1;1;73,074;3,994;13,115;30;3;1;1;1;0;0;4,374;4,374;3,994;3,994;4,766;10,778;8,759;7,34;6,441;5,583;5,169;4,766;4,374;4,374;3,994;3,994;9,751;19,051;26,958;27,827;18,338;12,932;10,778;9,251;8,277;33,342;26,958;15,212;14,63;73,074;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
70500000;2;01/05/2000;;1;1;89,73;3,994;13,733;6;2;1;1;1;0;0;4,766;3,994;4,374;7,804;78,515;89,73;33,342;19,778;14,63;12,381;10,778;9,251;8,277;7,804;7,34;7,804;10,26;11,838;9,751;7,34;6,886;6,441;5,583;5,169;4,766;7,34;7,804;6,441;5,583;5,169;4,766;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70500000;2;01/04/2000;;1;1;55,488;1,684;7,689;13;11;2;2;2;0;0;3,994;3,625;2,924;2,924;2,593;2,276;2,276;2,276;1,972;1,972;1,684;9,251;55,488;15,801;8,277;7,34;9,251;14,63;12,381;9,751;6,007;7,34;6,886;6,007;5,583;5,169;4,766;4,374;8,277;5,583;;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;1;2;1;1;1;1;1;1;1;2;1;;
70500000;2;01/03/2000;;1;1;30,52;3,269;7,322;6;22;2;2;2;0;0;10,236;7,52;6,34;5,244;7,931;30,52;17,002;12,381;6,441;6,886;4,766;3,994;9,751;6,441;5,169;4,766;5,169;9,751;6,441;4,374;3,994;3,269;3,269;3,269;5,583;4,374;5,169;9,251;7,34;5,583;4,766;1;1;1;1;2;2;2;2;1;2;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;
70500000;2;01/02/2000;;1;1;16,835;2,482;5,545;24;20;2;2;2;;0;5,6;7,52;5,244;5,966;4,897;4,56;4,232;3,915;3,915;3,915;3,608;3,31;3,31;3,024;3,608;3,31;6,34;5,966;4,232;2,482;2,747;2,747;13,638;16,835;9,216;6,34;5,244;6,725;8,351;;;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;2;1;2;1;1;2;2;;;
70500000;2;01/01/2000;;1;1;21,106;3,31;7,741;15;10;2;2;2;;0;4,56;5,244;4,897;4,56;4,232;3,915;3,608;6,34;4,232;3,31;14,877;13,638;3,608;5,966;21,106;14,877;17,514;16,17;15,517;10,236;7,931;7,52;6,725;5,966;5,6;5,244;5,244;4,897;4,56;4,56;3,31;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;
70500000;2;01/12/1999;;1;1;23,417;2,747;6,208;4;30;2;2;2;;0;4,56;3,915;4,232;23,417;14,877;6,725;6,34;6,725;7,118;6,34;5,6;4,897;4,897;13,638;11,317;7,52;6,34;5,244;4,897;4,56;4,232;3,915;4,56;4,232;3,915;3,31;3,31;3,31;3,024;2,747;2,747;1;1;2;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
