Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:86420000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
86420000;2;01/10/2005;;1;1;164,463;6,308;32,911;17;3;1;1;1;;0;8,277;7,266;6,308;27,221;83,079;60,349;36,923;29,339;26,532;20,411;16,108;14,115;12,232;25,947;31,529;84,245;164,463;64,42;41,015;27,221;21,937;17,496;14,768;13,475;12,847;11,628;21,937;54,475;32,276;18,931;13,475;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86420000;2;01/09/2005;;1;1;38,536;8,277;13,78;1;30;1;1;1;;0;38,536;30,791;21,937;17,496;14,115;14,115;13,475;12,232;10,46;9,342;8,803;9,895;8,803;9,895;12,232;12,232;11,628;12,847;16,796;15,432;12,847;11,038;9,895;10,46;14,115;14,768;12,232;9,895;8,803;8,277;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86420000;2;01/08/2005;;1;1;33,03;3,78;8,143;31;4;1;1;1;;0;4,978;4,564;4,564;3,78;3,78;3,78;3,78;6,308;7,266;7,266;6,308;5,851;4,978;4,564;4,165;3,78;3,78;3,78;3,78;3,78;8,277;12,847;9,342;18,931;14,115;11,038;9,342;8,277;7,266;25,123;33,03;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86420000;2;01/07/2005;;1;1;34,563;3,78;8,788;17;13;1;1;1;;0;8,277;7,765;7,266;6,308;6,308;6,308;6,308;6,308;4,978;4,564;4,564;4,165;3,78;3,78;3,78;5,851;34,563;24,31;15,432;11,038;9,342;12,232;13,475;11,038;9,342;8,277;7,765;7,266;6,308;6,308;5,407;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86420000;2;01/06/2005;;1;1;69,68;3,78;17,227;14;9;1;1;1;;0;7,266;6,308;5,407;5,407;5,407;4,564;4,564;4,564;3,78;3,78;3,78;5,407;30,061;69,68;57,377;38,536;37,725;44,432;33,793;25,123;18,208;14,768;14,115;11,628;10,46;9,342;9,895;11,628;10,46;9,342;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86420000;2;01/05/2005;;1;1;92,614;3,058;15,25;19;7;1;1;1;;0;4,564;4,564;3,78;3,78;3,78;3,78;3,058;4,165;4,165;5,407;6,78;11,628;9,342;7,266;6,308;5,851;5,407;34,563;92,614;63,391;45,306;33,793;21,937;17,496;14,115;12,232;10,46;9,342;8,803;8,277;6,78;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86420000;2;01/04/2005;;1;1;21,169;3,058;8,253;9;1;1;1;1;;0;3,058;13,475;20,411;11,038;7,266;5,407;4,564;8,277;21,169;12,232;8,803;8,277;7,266;7,266;8,277;8,277;7,266;5,407;4,978;7,765;7,266;6,308;5,407;5,851;8,277;8,277;7,266;6,308;6,308;5,851;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86420000;2;01/03/2005;;1;1;2,353;0,22;0,714;14;3;2;2;2;;0;0,4;0,4;0,22;0,22;0,22;0,22;0,22;0,22;0,22;0,22;0,22;0,22;1,368;2,353;1,547;0,892;0,892;0,625;0,625;0,625;0,4;0,625;1,368;1,735;1,2;1,2;1,041;0,753;0,625;0,625;0,625;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86420000;2;01/02/2005;;1;1;1,2;0,22;0,551;11;23;1;1;1;;0;0,892;0,625;0,625;0,625;0,625;0,625;0,625;0,625;0,507;0,4;1,2;1,2;0,892;0,625;0,625;0,625;0,4;0,4;0,4;0,4;0,4;0,4;0,22;0,22;0,22;0,22;0,4;0,4;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
86420000;2;01/01/2005;;1;1;1,547;0,892;1,175;1;20;1;1;1;;0;1,547;1,547;1,547;1,547;1,547;1,547;1,368;1,2;1,2;1,547;1,368;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;0,892;0,892;0,892;0,892;0,892;0,892;0,892;1,041;0,892;0,892;0,892;0,892;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86420000;2;01/12/2004;;1;1;3,78;1,547;2,567;20;30;1;1;1;;0;3,058;3,058;2,721;2,353;2,353;3,411;3,411;3,058;3,058;3,058;3,411;3,058;2,353;2,353;2,138;2,353;2,721;2,353;3,058;3,78;3,058;2,353;2,353;1,932;1,932;1,932;1,932;1,932;1,932;1,547;1,547;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86420000;2;01/11/2004;;1;1;41,857;3,78;8,58;10;25;1;1;1;;0;5,407;4,564;5,851;5,407;5,851;8,277;7,266;5,407;5,407;41,857;18,931;24,31;15,432;12,847;10,46;9,342;8,277;7,266;6,308;6,308;5,407;5,407;4,564;4,564;3,78;3,78;3,78;3,78;3,78;3,78;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86420000;2;01/10/2004;;1;1;21,169;4,564;9,426;13;9;1;1;1;;0;11,038;9,895;7,765;7,266;6,308;5,851;5,407;5,407;4,564;5,407;4,564;4,564;21,169;14,768;9,342;10,46;16,108;20,411;16,108;12,232;9,895;8,803;9,342;9,342;11,038;11,038;8,803;7,266;6,78;5,851;5,407;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86420000;2;01/09/2004;;1;1;34,563;1,932;11,605;14;6;1;1;1;;0;2,353;2,353;2,353;2,353;2,138;1,932;1,932;1,932;1,932;1,932;1,932;3,411;10,46;34,563;30,791;16,108;11,038;8,277;7,266;6,78;18,931;18,931;30,061;33,03;21,937;14,115;12,847;16,108;17,496;12,847;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86420000;2;01/08/2004;;1;1;6,308;2,353;3,44;1;17;1;1;1;;0;6,308;5,407;5,407;4,564;4,564;4,165;3,78;3,78;3,78;3,78;3,78;3,78;3,78;3,058;3,058;3,058;2,353;3,058;3,058;3,058;3,058;3,411;2,353;2,353;2,353;2,353;2,353;3,058;2,353;3,058;2,353;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86420000;2;01/07/2004;;1;1;56,402;4,564;11,858;15;26;1;1;1;;0;10,46;14,768;12,232;10,46;7,765;6,308;6,308;18,208;10,46;9,342;7,266;6,308;6,308;6,308;56,402;45,306;27,919;14,768;12,232;9,895;8,277;8,277;6,78;6,308;5,407;4,564;5,407;5,407;4,564;6,308;7,266;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86420000;2;01/06/2004;;1;1;30,061;3,78;6,111;11;5;1;1;1;;0;5,407;4,978;4,564;4,564;3,78;3,78;3,78;3,78;3,78;10,46;30,061;14,768;10,46;8,803;6,78;5,407;5,407;5,407;4,978;4,564;3,78;3,78;3,78;3,78;3,78;3,78;3,78;3,78;3,78;3,78;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86420000;2;01/05/2004;;1;1;23,508;1,735;7,151;26;3;1;1;1;;0;2,353;1,932;1,735;2,353;4,978;5,851;6,308;9,342;6,78;4,978;4,165;3,78;5,851;17,496;11,628;8,803;7,266;6,78;4,564;4,165;3,78;3,78;4,564;4,165;15,432;23,508;14,115;9,895;7,765;7,266;6,308;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86420000;2;01/04/2004;;1;1;3,058;1,2;1,516;23;1;1;1;1;;0;1,2;1,2;1,2;1,932;1,547;1,547;1,547;1,547;1,368;1,547;1,368;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,547;1,547;1,368;1,368;3,058;3,058;1,932;1,547;1,547;1,547;1,2;1,368;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86420000;2;01/03/2004;;1;1;4,165;1,2;2,037;14;31;1;1;1;;0;2,138;1,932;1,932;1,932;1,932;1,932;1,932;1,932;2,721;2,721;1,932;1,932;1,932;4,165;4,165;2,721;2,138;2,138;1,932;1,932;1,547;1,547;1,547;1,547;1,547;1,547;1,547;1,547;1,932;1,547;1,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86420000;2;01/02/2004;;1;1;13,475;2,353;4,811;5;23;1;1;1;;0;6,78;5,851;4,978;5,851;13,475;11,038;8,277;6,78;5,851;4,564;4,564;4,564;3,78;4,564;5,407;5,407;4,564;3,78;3,78;3,058;3,058;3,058;2,353;2,353;2,353;2,353;2,353;2,353;2,353;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
86420000;2;01/01/2004;;1;1;30,791;3,78;9,318;25;23;1;1;1;;0;27,919;16,796;12,847;10,46;8,803;8,277;8,803;12,232;8,277;7,266;6,308;6,78;5,407;8,277;14,115;7,765;6,78;5,407;5,407;4,564;4,564;4,564;3,78;4,564;30,791;12,232;7,765;6,308;7,266;7,266;7,266;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86420000;2;01/12/2003;;1;1;91,396;4,165;18,364;16;7;1;1;1;;0;5,407;5,407;4,564;4,564;7,266;5,851;4,165;4,564;11,038;7,266;6,308;23,508;14,768;12,232;41,015;91,396;50,714;27,221;19,665;14,768;33,793;27,221;21,169;16,108;12,232;11,038;10,46;9,342;16,796;25,123;24,31;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86420000;2;01/11/2003;;1;1;31,529;3,058;8,288;16;11;1;1;1;;0;8,277;8,277;7,266;5,851;5,407;4,564;4,564;4,564;3,78;3,411;3,058;3,058;3,058;3,058;3,058;31,529;18,208;13,475;11,628;8,803;7,266;6,308;4,978;17,496;15,432;9,895;10,46;8,803;6,78;6,308;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86420000;2;01/10/2003;;1;1;58,36;1,547;6,801;26;4;1;1;1;;0;1,932;1,932;1,735;1,547;1,932;2,353;2,353;2,138;10,46;8,277;5,851;4,165;3,78;3,058;2,721;2,353;2,353;2,353;1,932;2,138;2,138;3,78;3,058;2,353;14,115;58,36;25,947;12,847;8,803;7,765;6,308;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86420000;2;01/09/2003;;1;1;3,058;1,932;2,241;9;6;1;1;1;;0;2,353;2,353;2,353;2,138;2,138;1,932;1,932;2,353;3,058;3,058;3,058;2,353;2,353;2,353;2,138;1,932;1,932;1,932;1,932;1,932;1,932;1,932;1,932;3,058;2,721;2,353;1,932;1,932;1,932;1,932;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86420000;2;01/08/2003;;1;1;5,407;2,353;3,49;1;22;1;1;1;;0;5,407;4,564;4,564;4,564;4,564;4,564;4,564;3,78;3,78;3,78;3,78;3,411;3,058;3,058;3,78;4,564;3,78;3,058;3,058;3,058;2,721;2,353;2,353;2,353;3,058;3,058;3,058;3,058;2,721;2,353;2,353;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86420000;2;01/07/2003;;1;1;45,306;3,78;12,538;9;4;1;1;1;;0;4,564;4,564;4,564;3,78;3,78;11,628;8,803;8,277;45,306;23,508;14,768;11,038;9,342;8,277;20,411;41,015;21,169;14,768;12,232;10,46;9,342;23,508;14,115;11,038;9,895;8,277;7,266;6,308;5,851;5,407;5,407;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86420000;2;01/06/2003;;1;1;16,108;3,058;7,764;18;1;1;1;1;;0;3,058;3,058;11,628;9,895;8,277;7,765;6,78;5,851;5,407;5,407;6,78;8,803;7,266;8,277;7,266;6,78;12,232;16,108;13,475;11,038;10,46;9,342;7,765;7,266;6,308;5,851;5,407;5,407;5,407;4,564;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86420000;2;01/05/2003;;1;1;42,708;3,058;7,695;1;30;1;1;1;;0;42,708;27,919;17,496;13,475;11,628;9,342;8,803;7,266;6,308;6,308;5,407;4,564;4,978;4,564;4,564;3,78;3,78;3,78;3,78;3,78;3,411;3,411;5,851;5,851;4,564;3,78;3,78;3,78;3,78;3,058;3,058;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86420000;2;01/04/2003;;1;1;31,529;2,353;5,068;30;21;1;1;1;;0;3,78;3,78;3,78;4,978;5,851;4,978;4,165;3,78;3,78;3,78;3,058;3,058;3,058;3,058;2,721;3,058;3,058;3,78;5,851;4,978;2,353;2,353;2,353;2,353;2,353;3,058;4,165;4,978;18,208;31,529;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86420000;2;01/03/2003;;1;1;14,768;3,78;7,692;13;31;1;1;1;;0;5,407;5,407;8,277;7,765;5,851;5,407;5,407;6,308;8,803;14,115;9,895;12,847;14,768;12,847;11,038;8,803;8,803;6,78;5,851;5,407;12,232;10,46;7,266;5,851;5,407;5,407;4,978;4,564;4,564;4,165;3,78;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86420000;2;01/02/2003;;1;1;50,714;2,138;7,97;20;19;1;1;1;;0;3,78;4,165;3,058;2,721;2,721;2,721;2,721;3,058;3,058;3,058;3,058;2,353;2,353;2,353;2,353;2,353;2,353;2,353;2,138;50,714;45,306;21,937;12,232;9,895;9,895;8,277;6,78;5,407;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
86420000;2;01/01/2003;;1;1;11,038;3,058;6,102;11;29;1;1;1;;0;10,46;8,277;8,277;9,895;8,277;8,277;7,266;6,308;6,308;8,803;11,038;8,277;7,266;6,308;5,407;5,407;4,978;4,564;4,564;4,165;5,407;4,564;4,564;5,407;4,564;3,78;3,78;3,78;3,058;3,058;3,058;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86420000;2;01/12/2002;;1;1;74,025;7,266;18,258;24;18;1;1;1;;0;9,342;13,475;11,628;14,115;16,108;13,475;16,796;32,276;30,791;17,496;14,115;12,847;11,038;14,768;12,232;9,342;8,277;7,266;7,266;12,847;11,038;9,342;33,793;74,025;53,523;30,061;19,665;14,115;12,847;11,628;10,46;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86420000;2;01/11/2002;;1;1;60,349;6,78;14,545;10;29;1;1;1;;0;14,768;11,628;9,895;30,791;18,208;13,475;11,628;8,803;8,277;60,349;42,708;21,937;15,432;12,847;11,038;10,46;8,803;8,277;12,847;14,768;12,847;11,628;10,46;7,765;8,277;9,342;7,266;7,266;6,78;7,765;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86420000;2;01/10/2002;;1;1;27,919;8,277;14,711;6;16;1;1;1;;0;16,108;11,038;25,947;21,937;25,947;27,919;18,208;19,665;16,108;14,768;13,475;12,232;11,628;9,342;9,342;8,277;10,46;9,895;8,277;8,277;13,475;14,768;11,628;9,342;25,123;22,717;14,768;12,232;10,46;10,46;12,232;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86420000;2;01/09/2002;;1;1;36,923;6,308;15,158;18;4;1;1;1;;0;8,277;7,266;6,78;6,308;6,308;6,308;35,342;16,796;12,232;9,895;10,46;21,937;29,339;18,208;12,847;10,46;21,169;36,923;27,919;31,529;21,169;16,108;14,115;11,038;9,895;9,342;8,277;7,765;7,266;13,475;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86420000;2;01/08/2002;;1;1;71,838;5,407;13,753;24;18;1;1;1;;0;8,803;8,277;9,895;9,342;8,277;8,277;7,266;6,308;6,78;7,765;8,277;7,266;7,266;8,277;7,266;6,78;6,308;5,407;5,407;5,851;21,169;28,625;41,857;71,838;37,725;20,411;14,768;12,232;10,46;9,895;8,277;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86420000;2;01/07/2002;;1;1;90,185;4,978;16,632;2;22;2;2;2;;0;38,536;90,185;44,432;22,717;16,108;14,115;14,115;14,115;11,628;11,038;9,342;9,342;8,277;7,266;6,308;6,308;5,851;5,407;5,407;5,407;5,407;4,978;4,978;10,46;15,432;35,342;37,725;19,665;14,768;11,038;9,895;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86420000;2;01/06/2002;;1;1;118,529;3,411;28,546;12;5;2;2;2;;0;5,407;4,564;4,165;3,78;3,411;6,78;21,937;40,181;48,88;64,42;86,598;118,529;88,982;66,501;47,077;34,563;27,221;23,508;22,717;21,169;18,931;16,796;14,115;11,628;10,46;9,895;8,803;8,277;8,277;8,803;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;
86420000;2;01/05/2002;;1;1;44,432;1,932;8,705;21;13;2;2;2;;0;4,564;3,411;3,058;3,058;2,353;2,721;2,353;4,564;3,058;2,353;2,353;2,138;1,932;1,932;4,165;32,276;16,796;11,628;8,803;23,508;44,432;21,169;14,115;10,46;7,765;7,765;6,308;5,407;4,564;4,978;5,851;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;
86420000;2;01/04/2002;;1;1;11,628;0,892;2,788;27;10;1;1;1;;0;1,932;1,547;1,368;1,2;1,2;1,2;1,2;1,041;1,041;0,892;0,892;0,892;1,547;2,353;1,932;1,547;1,547;1,932;2,138;5,407;7,266;3,78;3,058;2,353;1,932;4,564;11,628;6,308;4,978;4,978;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86420000;2;01/03/2002;;1;1;4,564;1,2;1,895;7;25;1;1;1;;0;1,368;1,932;1,932;1,547;1,547;3,058;4,564;3,411;2,353;1,932;1,932;1,932;1,932;2,353;1,932;1,735;1,547;1,547;1,547;1,932;1,547;1,547;1,368;1,368;1,2;1,735;1,932;1,547;1,547;1,368;1,547;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86420000;2;01/02/2002;;1;1;5,407;1,547;2,551;1;26;1;1;1;;0;5,407;3,78;3,78;3,058;2,353;2,721;3,411;3,058;3,058;2,353;2,353;2,353;2,353;2,721;3,411;2,353;2,353;2,353;1,932;2,353;1,932;1,932;1,932;1,735;1,735;1,547;1,547;1,547;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
86420000;2;01/01/2002;;1;1;12,232;1,932;4,035;28;20;1;1;1;;0;5,407;4,564;3,78;3,411;3,058;3,058;3,058;2,721;2,721;6,308;4,564;3,78;3,058;3,058;3,058;2,353;2,353;2,353;2,138;1,932;1,932;1,932;2,353;2,353;5,851;4,165;11,628;12,232;6,78;4,564;4,564;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86420000;2;01/12/2001;;1;1;21,169;3,78;7,644;6;29;1;1;1;;0;6,308;5,407;4,564;5,851;12,232;21,169;11,628;8,803;7,266;6,308;8,277;12,847;16,108;11,038;8,277;7,266;5,851;5,407;4,564;4,165;4,978;8,803;10,46;7,266;5,851;5,407;4,564;4,165;3,78;3,78;4,564;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86420000;2;01/11/2001;;1;1;16,796;3,058;5,962;14;25;1;1;1;;0;4,978;4,564;4,564;4,564;4,165;3,78;3,78;4,165;3,78;4,165;14,768;9,342;5,407;16,796;7,266;6,308;5,407;4,165;4,564;3,78;3,78;3,78;3,78;3,78;3,058;4,165;4,564;11,628;12,232;7,765;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86420000;2;01/10/2001;;1;1;388,978;4,978;35,55;1;28;1;1;1;;0;388,978;197,748;161,291;28,625;21,937;18,208;14,768;21,169;15,432;12,847;11,628;10,46;9,342;8,277;7,765;24,31;30,791;16,796;13,475;11,628;10,46;9,895;8,277;7,765;7,266;6,308;5,407;4,978;5,407;5,407;5,407;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86420000;2;01/09/2001;;1;1;286,989;3,058;21,171;30;2;1;1;1;;0;3,78;3,058;3,058;4,165;11,628;7,266;5,407;7,266;7,266;13,475;19,665;11,038;17,496;51,642;28,625;15,432;12,847;10,46;8,277;7,266;7,266;6,308;6,308;6,308;5,407;14,115;15,432;19,665;18,208;286,989;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86420000;2;01/08/2001;;1;1;8,277;2,353;4,327;1;27;1;1;1;;0;8,277;7,266;6,78;6,308;6,308;5,407;5,407;5,407;4,978;4,564;4,564;4,564;4,564;4,165;3,78;3,411;3,058;3,411;3,411;3,78;3,78;3,411;3,411;3,058;3,058;3,058;2,353;2,353;3,411;3,78;3,058;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86420000;2;01/07/2001;;1;1;141,37;6,308;19,378;20;8;2;2;2;;0;7,266;9,342;8,277;7,266;8,277;9,342;6,78;6,308;6,308;6,308;8,803;24,31;15,432;12,232;9,895;8,277;7,266;12,232;26,532;141,37;98,815;37,725;22,717;17,496;14,768;14,768;13,475;11,628;9,895;9,342;8,277;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86420000;2;01/06/2001;;1;1;27,221;3,058;8,002;26;14;2;2;2;;0;4,978;4,978;4,564;4,564;4,165;4,564;5,851;4,564;3,78;3,78;3,78;3,78;3,78;3,058;5,407;12,847;12,232;12,232;7,266;9,895;8,803;7,765;7,266;6,308;16,796;27,221;15,432;12,232;9,895;8,277;;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86420000;2;01/05/2001;;1;1;50,714;5,407;11,798;4;19;2;2;2;;0;11,628;9,895;12,847;50,714;32,276;22,717;16,108;12,847;11,628;10,46;9,342;7,765;7,266;7,266;6,308;6,78;6,308;6,308;5,407;5,407;5,407;24,31;16,796;11,628;9,342;8,277;7,266;5,407;6,308;6,308;5,407;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86420000;2;01/04/2001;;1;1;52,579;2,353;8,688;27;5;1;1;1;;0;3,78;3,411;3,058;3,058;2,353;2,353;2,353;3,058;5,407;4,978;3,78;3,78;4,564;3,78;3,78;3,411;3,058;2,353;2,353;4,165;7,266;4,978;4,564;11,038;23,508;21,169;52,579;31,529;20,411;14,768;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86420000;2;01/03/2001;;1;1;7,765;2,353;4,079;1;30;1;1;1;;0;7,765;7,266;6,308;5,851;4,978;4,564;4,564;3,78;3,78;3,78;3,78;3,78;3,058;3,058;3,058;3,058;3,058;3,411;3,411;3,058;3,058;3,058;3,058;3,058;3,411;6,308;5,407;4,165;3,78;2,353;3,411;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86420000;2;01/02/2001;;1;1;27,919;5,851;11,386;6;21;1;1;1;;0;22,717;15,432;12,232;9,342;26,532;27,919;21,937;12,232;10,46;8,803;7,765;7,266;7,765;7,266;14,115;8,277;7,266;7,266;6,78;6,78;5,851;5,851;5,851;7,266;7,266;10,46;18,208;9,895;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
86420000;2;01/01/2001;;1;1;31,529;3,058;9,363;11;4;2;2;2;;0;4,564;3,78;3,78;3,058;3,058;3,058;3,058;3,058;3,058;3,78;31,529;21,169;11,038;16,108;11,628;9,895;7,765;6,308;6,78;8,803;8,803;7,765;6,308;7,266;7,266;7,765;6,308;4,564;23,508;27,919;17,496;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
