Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:86401000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
86401000;2;01/02/2013;;1;1;11,132;6,142;8,634;19;1;1;1;1;;0;6,142;6,432;6,725;7,322;7,626;7,322;6,725;7,022;6,725;7,022;7,626;9,851;8,56;8,245;9,199;10,182;10,516;10,516;11,132;10,893;10,516;10,516;9,199;9,851;9,851;9,523;8,878;7,626;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
86401000;2;01/01/2013;;1;1;31,74;6,432;12,957;10;31;1;1;1;;0;19,564;21,343;15,619;12,836;14,086;14,086;13,834;15,878;21,343;31,74;21,343;18,414;14,086;13,084;12,099;11,613;10,893;10,655;10,516;10,516;9,851;9,523;9,199;8,56;8,245;7,934;7,322;7,322;7,022;6,725;6,432;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86401000;2;01/12/2012;;1;1;31,74;7,322;13,359;13;4;1;1;1;;0;7,626;7,626;7,934;7,322;9,199;9,851;10,516;10,516;10,182;8,56;8,245;11,613;31,74;26,95;18,986;15,104;14,086;12,589;11,855;10,893;10,516;10,893;10,516;9,851;9,523;8,878;10,182;18,414;24,446;26,95;22,563;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86401000;2;01/11/2012;;1;1;15,619;7,322;9,863;1;21;1;1;1;;0;15,619;14,593;13,834;12,836;12,343;12,343;11,855;11,855;11,372;10,655;9,851;9,199;9,199;8,878;8,56;7,934;7,934;7,934;7,934;7,934;7,322;7,322;7,934;8,56;9,199;10,516;8,56;8,56;7,934;7,322;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86401000;2;01/10/2012;;1;1;82,923;13,834;30,102;4;21;1;1;1;;0;17,85;29,299;52,921;82,923;54,511;43,844;36,894;28,113;26,95;29,299;46,781;35,571;29,299;25,087;22,563;20,15;18,414;15,878;15,104;14,086;13,834;14,339;48,283;51,353;30,508;25,81;24,446;22,563;21,343;18,414;16,743;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86401000;2;01/09/2012;;1;1;145,782;7,934;27,455;20;9;1;1;1;;0;9,851;10,516;9,851;9,851;9,523;9,199;8,878;8,245;7,934;8,878;15,878;46,781;26,95;21,343;16,743;13,834;13,583;13,583;103,477;145,782;82,923;39,606;38,239;30,508;25,81;23,811;21,343;18,986;15,878;15,878;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86401000;2;01/08/2012;;1;1;64,513;11,372;21,525;1;25;1;1;1;;0;64,513;51,353;48,283;38,239;35,571;32,994;29,299;25,81;19,564;18,986;20,15;19,564;17,85;15,878;15,878;15,361;14,848;14,086;13,834;13,333;12,836;12,343;12,343;11,613;11,372;13,333;15,619;15,361;13,834;11,855;11,372;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86401000;2;01/07/2012;;1;1;169,455;6,725;36,464;29;3;1;1;1;;0;9,851;7,626;6,725;6,725;6,725;11,372;68,022;59,414;34,271;30,508;22,563;17,85;15,878;14,848;15,361;18,414;20,743;25,81;29,299;23,811;21,343;18,986;16,743;17,85;51,353;73,448;56,123;75,3;169,455;97,087;86,863;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86401000;2;01/06/2012;;1;1;57,757;3,235;10,928;19;1;1;1;1;;0;3,235;3,476;6,725;11,613;9,199;7,322;5,857;4,49;4,23;3,974;4,49;5,575;6,725;5,575;5,024;4,49;6,142;21,343;57,757;28,113;18,986;15,361;14,848;13,834;12,099;11,132;10,516;9,199;8,878;7,626;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86401000;2;01/05/2012;;1;1;3,476;2,107;2,634;2;26;1;1;1;;0;3,235;3,476;2,998;3,235;2,998;2,998;2,767;2,541;2,767;2,541;2,767;2,541;2,541;2,541;2,541;2,321;2,321;2,541;2,541;2,321;2,541;2,321;2,541;2,321;2,321;2,107;2,107;2,321;2,541;2,998;2,998;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86401000;2;01/04/2012;;1;1;3,476;2,767;3,087;9;4;1;1;1;;0;2,998;2,998;2,998;2,767;3,235;3,235;2,998;2,998;3,476;2,998;3,476;3,476;2,998;2,998;3,476;3,476;2,998;2,998;2,998;2,998;2,767;2,998;2,767;2,767;2,767;2,998;2,998;2,998;3,476;3,476;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86401000;2;01/03/2012;;1;1;11,855;3,235;4,621;2;18;2;2;2;;0;9,523;11,855;9,523;7,322;5,857;5,575;5,024;5,024;4,755;4,49;4,49;3,974;3,476;3,974;3,974;3,723;3,476;3,235;3,476;3,235;3,235;3,476;3,476;3,476;3,235;3,476;3,723;3,476;3,235;3,235;3,235;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86401000;2;01/02/2012;;1;1;8,245;3,974;5,554;27;19;1;1;1;;0;6,142;6,142;5,575;5,575;5,298;5,575;5,575;6,432;6,142;5,298;5,024;5,024;4,755;4,49;5,024;5,024;5,024;4,49;3,974;3,974;4,23;4,755;5,024;6,142;6,725;7,626;8,245;7,022;6,725;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
86401000;2;01/01/2012;;1;1;38,239;5,024;10,502;14;10;2;2;2;;0;7,934;9,199;10,516;7,934;6,725;6,142;5,857;5,857;5,575;5,024;5,024;13,834;13,583;38,239;23,811;17,85;13,583;11,372;10,655;9,851;9,199;8,878;9,523;8,878;9,851;11,855;9,199;8,245;7,322;7,322;6,725;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86401000;2;01/12/2011;;1;1;10,893;4,49;7,556;15;25;2;2;2;;0;9,523;9,851;9,199;7,934;7,934;7,322;7,022;7,322;9,851;10,516;9,199;7,934;7,322;7,626;10,893;8,56;7,934;7,322;7,322;6,725;6,432;6,432;6,142;5,024;4,49;5,024;5,575;6,142;7,322;7,022;7,322;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;
86401000;2;01/11/2011;;1;1;20,588;7,626;12,197;1;30;1;1;1;;0;20,588;18,188;17,02;15,499;14,754;14,019;13,296;13,296;12,583;11,882;11,882;11,193;10,516;9,851;10,516;11,536;12,583;11,536;10,182;9,199;9,851;10,516;15,499;15,875;11,193;9,851;9,199;7,934;8,245;7,626;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86401000;2;01/10/2011;;1;1;68,022;14,019;24,372;14;24;1;1;1;;0;21,819;35,571;26,95;23,493;21,407;19,778;17,796;16,254;16,254;16,636;16,254;15,125;24,344;68,022;43,844;29,299;25,202;23,493;21,819;17,796;16,636;15,499;14,754;14,019;19,778;34,271;42,409;26,95;23,072;23,493;23,493;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86401000;2;01/09/2011;;1;1;177,716;19,778;49,583;1;30;1;1;1;;0;177,716;145,782;116,825;86,863;77,174;68,022;59,414;61,092;61,092;52,921;46,781;39,606;34,271;30,508;29,299;31,74;31,74;26,95;22,652;20,996;22,652;23,493;23,493;49,806;34,271;25,81;23,917;21,819;20,996;19,778;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86401000;2;01/08/2011;;1;1;319,722;39,606;83,051;9;7;1;1;1;;0;71,618;61,092;56,123;51,353;45,301;42,409;39,606;82,923;319,722;243,875;103,477;73,448;61,092;54,511;61,092;52,921;48,283;42,409;45,301;61,092;61,092;51,353;49,806;52,921;46,781;46,781;40,997;42,409;105,649;234,279;224,863;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86401000;2;01/07/2011;;1;1;513,472;25,202;96,679;21;12;1;1;1;;0;64,513;73,448;62,792;51,353;45,301;39,606;36,894;34,271;30,508;28,113;26,95;25,202;36,894;86,863;56,123;39,606;95;206,576;200,641;161,379;513,472;305,219;135,796;95;80,985;69,809;61,092;56,123;52,921;110,056;114,548;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86401000;2;01/06/2011;;1;1;99,196;15,125;42,363;27;5;1;1;1;;0;16,254;15,875;15,499;15,875;15,125;22,652;39,606;88,865;59,414;39,606;31,74;25,202;23,493;22,652;20,996;20,182;21,819;23,493;23,493;25,81;45,301;86,863;64,513;61,092;80,985;92,934;99,196;68,022;54,511;49,806;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86401000;2;01/05/2011;;1;1;79,068;17,02;26,911;16;8;1;1;1;;0;23,493;22,652;21,819;21,407;20,182;18,978;17,796;17,02;17,02;18,582;23,493;31,74;24,344;23,493;71,618;79,068;51,353;39,606;32,994;28,113;25,202;24,344;22,652;22,652;22,235;20,996;20,182;18,978;17,796;17,407;17,02;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86401000;2;01/04/2011;;1;1;56,123;20,588;30,495;1;14;1;1;1;;0;56,123;48,283;36,894;35,571;31,74;28,113;25,202;24,344;22,652;23,917;22,652;21,819;20,996;20,588;26,95;31,74;24,344;23,072;23,493;25,202;26,95;34,271;36,894;43,844;51,353;39,606;31,74;26,95;25,202;24,344;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86401000;2;01/03/2011;;1;1;183,325;9,851;35,626;28;23;1;1;1;;0;43,844;34,271;26,95;24,344;23,072;21,407;20,182;18,582;17,796;17,02;18,978;18,582;16,254;15,125;14,019;13,296;12,583;11,882;11,193;10,853;11,193;10,516;9,851;10,516;11,882;59,414;172,189;183,325;105,649;71,618;68,022;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86401000;2;01/02/2011;;1;1;61,092;17,02;32,47;22;5;1;1;1;;0;21,819;22,652;20,996;18,978;17,02;22,652;21,407;20,996;19,778;20,182;20,996;28,113;54,511;34,271;23,072;23,072;22,652;20,996;23,493;24,344;51,353;61,092;57,757;56,123;51,353;48,283;48,283;52,921;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
86401000;2;01/01/2011;;1;1;64,513;9,851;23,522;24;12;1;1;1;;0;15,125;14,019;14,019;13,296;14,385;14,019;13,656;13,296;12,583;11,882;10,516;9,851;11,193;12,583;11,882;11,882;12,938;12,583;10,516;15,875;14,754;39,606;56,123;64,513;52,921;64,513;56,123;32,994;31,74;30,508;29,299;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86401000;2;01/12/2010;;1;1;42,409;13,656;24,489;4;11;1;1;1;;0;25,202;22,235;39,606;42,409;25,202;23,072;20,182;18,582;17,407;15,125;13,656;14,754;25,202;42,409;31,74;23,493;21,407;19,377;16,636;15,875;23,917;23,493;23,493;26,95;29,299;42,409;34,271;24,344;21,407;19,377;16,636;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86401000;2;01/11/2010;;1;1;26,95;9,199;14,811;23;13;1;1;1;;0;21,819;17,02;15,125;14,019;13,296;12,583;11,882;11,193;11,193;10,516;11,193;10,516;9,199;9,199;9,199;11,536;11,882;11,882;11,882;11,193;11,882;19,377;26,95;24,344;23,493;21,819;20,588;14,019;13,296;22,235;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86401000;2;01/10/2010;;1;1;34,271;12,583;22,046;8;29;1;1;1;;0;31,74;29,299;26,95;25,202;24,344;24,344;25,81;34,271;29,299;24,772;23,493;20,588;19,377;19,377;23,917;23,493;24,344;24,344;21,819;19,377;17,407;16,254;16,254;15,875;17,796;15,875;14,019;12,938;12,583;18,978;29,299;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86401000;2;01/09/2010;;1;1;327,091;9,199;42,636;23;19;1;1;1;;0;13,656;13,296;13,656;13,296;12,938;12,583;11,882;11,193;10,853;10,516;10,516;11,882;17,796;17,407;13,656;11,536;10,516;9,851;9,199;10,516;15,499;166,743;327,091;172,189;97,087;71,618;54,511;48,283;42,409;36,894;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86401000;2;01/08/2010;;1;1;71,618;14,754;28,028;2;30;1;1;1;;0;57,757;71,618;52,921;43,844;39,606;39,606;34,271;30,508;28,113;25,81;25,202;24,344;30,508;36,894;28,113;25,202;23,493;22,652;21,819;20,996;20,182;18,978;18,582;17,796;17,02;16,636;16,254;15,499;15,125;14,754;14,754;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86401000;2;01/07/2010;;1;1;126,144;18,582;40,399;23;11;1;1;1;;0;25,202;23,493;23,493;22,235;20,996;20,996;19,778;19,377;19,377;19,377;18,582;21,407;42,409;36,894;25,202;23,493;23,072;34,271;52,921;82,923;68,022;88,865;126,144;101,326;52,921;51,353;46,781;40,997;36,894;34,271;29,299;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86401000;2;01/06/2010;;1;1;203,598;16,636;40,518;19;16;1;1;1;;0;30,508;25,81;24,344;25,202;25,81;22,235;23,072;22,235;21,407;20,996;19,778;18,582;18,188;17,407;17,02;16,636;19,377;90,889;203,598;126,144;86,863;61,092;51,353;45,301;39,606;34,271;29,299;28,113;25,202;25,202;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86401000;2;01/05/2010;;1;1;121,443;25,202;44,807;19;17;1;1;1;;0;48,283;48,283;46,781;42,409;40,997;36,894;34,271;39,606;43,844;35,571;36,894;42,409;39,606;34,271;29,299;26,95;25,202;45,301;121,443;116,825;71,618;56,123;51,353;45,301;39,606;36,894;31,74;28,113;26,95;29,299;36,894;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86401000;2;01/04/2010;;1;1;263,608;7,626;40,719;27;19;1;1;1;;0;21,819;20,182;17,02;14,019;13,296;12,583;11,193;10,516;10,182;9,851;8,56;7,934;9,199;8,56;8,56;8,245;7,934;7,934;7,626;7,934;22,652;75,3;84,882;68,022;54,511;140,748;263,608;140,748;86,863;61,092;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86401000;2;01/03/2010;;1;1;31,74;11,536;18,35;31;19;1;1;1;;0;24,344;23,493;21,819;20,996;20,182;18,978;18,582;18,582;18,582;17,02;15,125;14,019;14,385;14,019;14,019;12,231;12,938;11,882;11,536;12,583;17,02;16,254;18,188;15,499;15,125;18,978;23,072;24,344;25,202;28,113;31,74;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86401000;2;01/02/2010;;1;1;126,144;12,47;39,641;17;5;1;1;1;;0;19,564;16,743;15,666;14,105;12,47;14,618;16,743;16,743;37,764;30,459;23,184;20,15;31,161;21,343;50,38;112,014;126,144;92,934;57,757;48,283;39,606;51,353;59,414;51,353;42,409;34,271;28,113;25,202;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
86401000;2;01/01/2010;;1;1;82,186;12,121;29,91;18;2;1;1;1;;0;13,176;12,121;12,121;21,949;40,08;50,38;40,08;33,304;26,39;25,087;23,811;25,087;23,811;22,563;19,564;15,666;22,563;82,186;53,547;37,005;37,764;33,304;31,868;31,161;29,764;28,395;31,868;29,764;26,39;25,087;21,343;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86401000;2;01/12/2009;;1;1;63,6;13,533;27,585;13;31;1;1;1;;0;31,868;29,076;37,764;37,764;31,868;27,72;25,087;23,811;22,563;22,563;21,343;48,831;63,6;39,302;33,304;29,076;27,72;26,39;24,446;22,563;21,343;20,15;18,986;20,15;21,343;22,563;26,39;30,459;18,414;15,138;13,533;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86401000;2;01/11/2009;;1;1;80,225;15,666;29,022;23;6;1;1;1;;0;20,15;17,85;16,743;17,85;18,414;15,666;16,201;18,986;18,986;16,201;23,811;17,85;17,85;20,743;28,395;34,765;31,868;26,39;20,743;34,765;29,764;55,165;80,225;53,547;39,302;35,505;31,868;37,764;38,53;34,765;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86401000;2;01/10/2009;;1;1;;;41,67;;;0;0;2;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
86401000;2;01/09/2009;;1;1;445,796;21,949;123,769;12;1;1;1;1;;0;21,949;29,076;67,134;76,371;61,867;55,165;36,252;154,13;230,871;190,649;208,755;445,796;326,112;151,475;105,251;82,186;68,936;98,69;118,978;84,17;61,867;53,547;74,478;76,371;56,806;51,952;126,144;281,842;208,755;107,483;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86401000;2;01/08/2009;;1;1;190,649;22,563;55,407;11;1;1;1;1;;0;22,563;36,252;56,806;36,252;34,031;37,764;80,225;76,371;82,186;133,51;190,649;159,506;74,478;58,47;50,38;28,395;37,764;39,302;55,165;72,608;44,325;41,437;37,764;35,505;33,304;31,161;29,076;27,72;25,735;25,735;23,184;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86401000;2;01/07/2009;;1;1;112,014;7,256;34,172;17;6;1;1;1;;0;12,121;10,755;9,438;8,483;7,863;7,256;12,822;53,547;68,936;45,804;37,764;35,505;34,765;30,459;27,72;53,547;112,014;80,225;53,547;41,437;37,764;35,505;36,252;30,459;29,076;27,72;25,735;25,087;23,811;22,563;21,343;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86401000;2;01/06/2009;;1;1;21,343;4,45;9,073;18;8;1;1;1;;0;14,618;11,092;8,798;6,958;5,804;5,25;4,712;4,45;6,087;8,171;8,798;7,558;6,374;5,804;5,525;6,374;14,618;21,343;13,533;11,775;10,09;8,798;9,438;10,09;11,775;10,09;8,798;8,171;8,171;9,116;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86401000;2;01/05/2009;;1;1;15,666;0,952;3,578;15;8;1;1;1;;0;1,302;1,123;1,123;1,123;1,123;1,123;1,123;0,952;0,952;0,952;0,952;1,123;1,488;8,483;15,666;12,822;11,775;4,979;4,192;3,689;3,205;2,742;2,518;2,3;2,3;2,088;2,742;2,742;2,518;3,205;8,483;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86401000;2;01/04/2009;;1;1;2,3;0,952;1,539;1;20;1;1;1;;0;2,3;2,088;2,088;2,088;1,881;1,881;1,881;1,681;1,881;1,881;1,681;1,681;1,302;1,302;1,123;1,302;1,123;1,123;1,123;0,952;1,123;0,952;1,488;1,881;1,488;1,488;1,488;1,488;1,302;1,123;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86401000;2;01/03/2009;;1;1;11,092;2,3;4,794;3;29;1;1;1;;0;10,09;10,09;11,092;9,438;7,558;6,958;5,804;5,804;5,25;4,712;4,45;4,712;4,45;4,192;4,192;3,689;3,205;3,205;3,689;4,192;3,205;2,971;2,971;3,205;3,689;2,971;2,971;2,742;2,3;2,3;2,518;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86401000;2;01/02/2009;;1;1;23,811;2,971;6,674;25;16;1;1;1;;0;4,712;4,712;4,712;5,25;4,712;4,192;4,192;3,689;3,689;3,205;3,445;3,938;4,192;4,192;3,205;2,971;3,205;2,971;3,205;6,087;10,09;7,558;10,755;15,666;23,811;17,293;11,775;9,438;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
86401000;2;01/01/2009;;1;1;29,076;4,45;8,734;4;25;1;1;1;;0;6,374;5,804;9,438;29,076;22,563;15,666;11,775;10,09;10,09;9,438;10,09;9,116;8,171;7,558;6,958;6,664;6,958;6,958;9,438;7,558;6,958;6,374;5,25;4,979;4,45;4,712;4,712;4,979;6,374;5,804;6,374;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86401000;2;01/12/2008;;1;1;24,446;6,374;12,702;1;26;1;1;1;;0;24,446;23,811;23,811;22,563;20,15;17,85;16,743;14,618;13,533;13,176;15,138;13,176;11,775;10,421;11,775;12,822;13,533;12,822;10,755;8,798;8,171;7,558;7,863;7,256;6,958;6,374;8,171;8,798;7,863;6,664;6,374;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86401000;2;01/11/2008;;1;1;224,443;20,743;68,236;2;30;1;1;1;;0;60,157;224,443;211,849;90,257;65,355;109,737;107,483;67,134;74,478;131,032;98,69;107,483;94,428;70,76;48,831;44,325;41,437;37,764;36,252;35,505;33,304;33,304;38,53;34,765;30,459;27,72;25,087;23,811;21,949;20,743;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86401000;2;01/10/2008;;1;1;365,36;8,798;60,174;27;10;1;1;1;;0;12,121;13,533;18,986;13,533;13,533;14,618;12,47;11,092;9,762;8,798;9,116;10,09;10,09;25,735;56,806;90,257;74,478;67,134;63,6;37,005;37,764;32,583;29,076;33,304;51,952;345,468;365,36;159,506;80,225;90,257;67,134;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86401000;2;01/09/2008;;1;1;47,306;10,755;20,479;7;4;1;1;1;;0;12,47;11,775;11,432;10,755;11,775;37,005;47,306;33,304;29,076;26,39;25,087;27,72;30,459;28,395;25,087;23,811;21,949;20,15;17,85;15,666;21,343;21,343;17,85;15,666;13,533;12,121;11,432;10,755;10,755;12,121;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86401000;2;01/08/2008;;1;1;33,304;13,533;21,468;19;1;1;1;1;;0;13,533;18,986;29,764;25,087;20,743;16,743;16,201;26,39;23,184;18,986;15,666;15,138;19,564;21,343;17,85;15,666;13,533;19,564;33,304;33,304;27,72;31,868;32,583;27,72;25,087;22,563;20,15;17,85;16,743;15,138;13,533;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86401000;2;01/07/2008;;1;1;47,306;9,762;20,297;4;27;1;1;1;;0;37,005;31,868;33,304;47,306;37,764;33,304;29,764;26,39;25,087;23,184;21,343;18,986;18,986;17,85;16,743;14,618;12,822;12,47;12,121;11,775;12,47;13,533;18,986;16,743;13,533;11,432;9,762;10,755;10,09;13,533;15,666;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
86401000;2;01/06/2008;;1;1;60,157;8,74;21,533;29;2;1;1;1;;0;9,392;8,74;9,724;16,986;21,857;19,377;29,51;34,542;23,711;27,125;27,125;22,278;20,606;18,972;21,438;19,377;15,825;12,489;14,314;14,688;16,209;15,825;14,314;13,943;12,848;13,575;19,784;39,302;60,157;51,952;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
86401000;2;01/05/2008;;1;1;51,659;5,98;13,396;3;27;1;1;1;;0;18,17;15,064;51,659;42,727;33,252;23,128;18,972;15,825;13,575;12,132;10,737;10,058;9,724;10,058;8,74;8,418;7,787;7,476;7,476;7,169;6,866;6,866;6,567;6,567;6,271;6,271;5,98;5,98;7,476;12,848;11,429;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
